Date,PX_LAST
8/5/2014,573.14
8/4/2014,582.27
8/1/2014,573.6
7/31/2014,579.55
7/30/2014,595.44
7/29/2014,593.95
7/28/2014,599.02
7/25/2014,598.08
7/24/2014,603.01
7/23/2014,605.19
7/22/2014,603.57
7/21/2014,598.44
7/18/2014,605.11
7/17/2014,580.82
7/16/2014,590.62
7/15/2014,593.06
7/14/2014,594.26
7/11/2014,586.65
7/10/2014,580.04
7/9/2014,583.36
7/8/2014,578.4
7/7/2014,590.76
7/3/2014,593.08
7/2/2014,590.78
7/1/2014,591.49
